ID,farmer_name,training_day,gender,registration,age,group_name,belong_to_cooperative,county,subcounty,ward,adopted_within_07_days,adopted_within_90_days,adopted_within_120_days,has_topic_trained_on,trainer,topics_list
ID_BU424P,FAR_gwjsgkb,2025-05-06,Female,Manual,Above 35,GRP_gblquda,0,CNT_yljqnl,SUB_jchavji,WRD_kmaqgnin,0,0,0,1,TRA_suiifsur,['Clean Energy With Sistema Biogas']
ID_67L9DH,FAR_uxgebul,2025-05-06,Female,Manual,Above 35,GRP_wedvizg,0,CNT_yljqnl,SUB_jchavji,WRD_kmaqgnin,0,0,0,1,TRA_suiifsur,['Pest And Disease Management In Crops']
ID_9X0YLJ,FAR_wprgndj,2025-05-06,Female,Manual,Above 35,GRP_uhuwufd,0,CNT_mvqqmw,SUB_nrjsgty,WRD_gwikueno,0,0,0,1,TRA_kkzpfdtu,['Pest And Disease Management In Crops']
ID_H4HQHP,FAR_trhhnwl,2025-05-06,Female,Ussd,Above 35,GRP_uhuwufd,0,CNT_mvqqmw,SUB_nrjsgty,WRD_gwikueno,0,0,0,1,TRA_kkzpfdtu,['Pest And Disease Management In Crops']
ID_MQPNMX,FAR_ykwliov,2025-05-06,Female,Manual,Above 35,GRP_uhuwufd,0,CNT_mvqqmw,SUB_nrjsgty,WRD_gwikueno,0,0,0,1,TRA_kkzpfdtu,['Pest And Disease Management In Crops']
ID_7N07IB,FAR_gmcflnq,2025-05-06,Female,Manual,Above 35,GRP_wedvizg,0,CNT_yljqnl,SUB_jchavji,WRD_kmaqgnin,0,0,0,1,TRA_suiifsur,['Pest And Disease Management In Crops']
ID_L56UUB,FAR_xslugwd,2025-05-06,Female,Ussd,Below 35,GRP_wdrhrqo,0,CNT_vvuukv,SUB_pvhpxyl,WRD_oqksptot,0,0,0,1,TRA_gertumxc,['Importance Of Mineral Supplementation With Ckl']
ID_QL7K0B,FAR_xslugwd,2025-05-06,Female,Ussd,Below 35,GRP_wdrhrqo,0,CNT_vvuukv,SUB_pvhpxyl,WRD_oqksptot,0,0,0,1,TRA_gertumxc,['Pest And Disease Management In Crops']
ID_JS1MVL,FAR_xslugwd,2025-05-06,Female,Ussd,Below 35,GRP_wdrhrqo,0,CNT_vvuukv,SUB_pvhpxyl,WRD_oqksptot,0,0,0,1,TRA_gertumxc,['Weed Management In Crop']
ID_V173B7,FAR_ukayiuh,2025-05-06,Female,Manual,Above 35,GRP_dkdqoml,0,CNT_yljqnl,SUB_jchavji,WRD_kmaqgnin,0,0,0,1,TRA_suiifsur,['Pest And Disease Management In Crops']
ID_54P6R2,FAR_ukayiuh,2025-05-06,Female,Manual,Above 35,GRP_dkdqoml,0,CNT_yljqnl,SUB_jchavji,WRD_kmaqgnin,0,0,0,1,TRA_suiifsur,['Weed Management In Crop']
ID_2OKCBN,FAR_glvzwas,2025-05-06,Female,Ussd,Above 35,GRP_uhuwufd,0,CNT_mvqqmw,SUB_nrjsgty,WRD_gwikueno,0,0,0,1,TRA_kkzpfdtu,['Pest And Disease Management In Crops']
ID_9UBGI0,FAR_nmtipmk,2025-05-06,Male,Ussd,Above 35,GRP_uhuwufd,0,CNT_mvqqmw,SUB_nrjsgty,WRD_gwikueno,0,0,0,1,TRA_kkzpfdtu,['Pest And Disease Management In Crops']
ID_SS4C5O,FAR_lzvakps,2025-05-06,Female,Manual,Above 35,GRP_hrsofpc,0,CNT_yljqnl,SUB_jchavji,WRD_mymgodzd,0,0,0,1,TRA_suiifsur,['Clean Energy With Sistema Biogas']
ID_ODZ33O,FAR_akropzj,2025-05-06,Female,Manual,Above 35,GRP_uhuwufd,0,CNT_mvqqmw,SUB_nrjsgty,WRD_gwikueno,0,0,0,1,TRA_kkzpfdtu,['Pest And Disease Management In Crops']
ID_P42BO8,FAR_ianzkdh,2025-05-06,Female,Ussd,Below 35,GRP_lflpusj,0,CNT_vvuukv,SUB_pvhpxyl,WRD_oqksptot,0,0,0,1,TRA_gertumxc,['Pest And Disease Management In Crops']
ID_1CZ09A,FAR_ianzkdh,2025-05-06,Female,Ussd,Below 35,GRP_lflpusj,0,CNT_vvuukv,SUB_pvhpxyl,WRD_oqksptot,0,0,0,1,TRA_gertumxc,['Weed Management In Crop']
ID_7DDNDO,FAR_ianzkdh,2025-05-06,Female,Ussd,Below 35,GRP_lflpusj,0,CNT_vvuukv,SUB_pvhpxyl,WRD_oqksptot,0,0,0,1,TRA_gertumxc,['Importance Of Mineral Supplementation With Ckl']
ID_PMJ732,FAR_ianzkdh,2025-05-06,Female,Ussd,Below 35,GRP_lflpusj,0,CNT_vvuukv,SUB_pvhpxyl,WRD_oqksptot,0,0,0,1,TRA_gertumxc,['Successfull Breeding With Crv']
ID_AQ0R58,FAR_lhqzcob,2025-05-06,Female,Manual,Above 35,GRP_uhuwufd,0,CNT_mvqqmw,SUB_nrjsgty,WRD_gwikueno,0,0,0,1,TRA_kkzpfdtu,['Pest And Disease Management In Crops']
ID_91VVNK,FAR_uqwcwgk,2025-05-06,Female,Manual,Above 35,GRP_zcxyoiu,0,CNT_yljqnl,SUB_jchavji,WRD_kmaqgnin,0,0,0,1,TRA_suiifsur,['Pest And Disease Management In Crops']
ID_TJZE24,FAR_uqwcwgk,2025-05-06,Female,Manual,Above 35,GRP_fiikqnr,0,CNT_yljqnl,SUB_jchavji,WRD_kmaqgnin,0,0,0,1,TRA_suiifsur,['Clean Energy With Sistema Biogas']
ID_L28Q06,FAR_uqwcwgk,2025-05-06,Female,Manual,Above 35,GRP_fiikqnr,0,CNT_yljqnl,SUB_jchavji,WRD_kmaqgnin,0,0,0,1,TRA_suiifsur,['Weed Management In Crop']
ID_JU12YH,FAR_lidlsza,2025-05-06,Female,Manual,Above 35,GRP_uhuwufd,0,CNT_mvqqmw,SUB_nrjsgty,WRD_gwikueno,0,0,0,1,TRA_kkzpfdtu,['Pest And Disease Management In Crops']
ID_HEUETP,FAR_txohuue,2025-05-06,Female,Manual,Above 35,GRP_gblquda,0,CNT_yljqnl,SUB_jchavji,WRD_kmaqgnin,0,0,0,1,TRA_suiifsur,['Clean Energy With Sistema Biogas']
ID_KA4E31,FAR_pdswbkl,2025-05-06,Male,Manual,Above 35,GRP_uhuwufd,0,CNT_mvqqmw,SUB_nrjsgty,WRD_gwikueno,0,0,0,1,TRA_kkzpfdtu,['Pest And Disease Management In Crops']
ID_V6Q5HS,FAR_zykdslt,2025-05-06,Female,Ussd,Above 35,GRP_gblquda,0,CNT_yljqnl,SUB_jchavji,WRD_kmaqgnin,0,0,0,1,TRA_suiifsur,['Pest And Disease Management In Crops']
ID_DMV3XP,FAR_zykdslt,2025-05-06,Female,Ussd,Above 35,GRP_gblquda,0,CNT_yljqnl,SUB_jchavji,WRD_kmaqgnin,0,0,0,1,TRA_suiifsur,['Weed Management In Crop']
ID_GOLHJ0,FAR_zykdslt,2025-05-06,Female,Manual,Above 35,GRP_gblquda,0,CNT_yljqnl,SUB_jchavji,WRD_kmaqgnin,0,0,0,1,TRA_suiifsur,['Clean Energy With Sistema Biogas']
ID_D81XA5,FAR_nqnajtg,2025-05-06,Male,Ussd,Above 35,GRP_lflpusj,0,CNT_vvuukv,SUB_pvhpxyl,WRD_oqksptot,0,0,0,1,TRA_gertumxc,['Pest And Disease Management In Crops']
ID_QV7SQO,FAR_nqnajtg,2025-05-06,Male,Ussd,Above 35,GRP_lflpusj,0,CNT_vvuukv,SUB_pvhpxyl,WRD_oqksptot,0,0,0,1,TRA_gertumxc,['Weed Management In Crop']
ID_HW5W21,FAR_nqnajtg,2025-05-06,Male,Ussd,Above 35,GRP_lflpusj,0,CNT_vvuukv,SUB_pvhpxyl,WRD_oqksptot,0,0,0,1,TRA_gertumxc,['Importance Of Mineral Supplementation With Ckl']
ID_SJ4IV3,FAR_nqnajtg,2025-05-06,Male,Ussd,Above 35,GRP_lflpusj,0,CNT_vvuukv,SUB_pvhpxyl,WRD_oqksptot,0,0,0,1,TRA_gertumxc,['Successfull Breeding With Crv']
ID_YMW1WU,FAR_aankdqh,2025-05-06,Male,Ussd,Above 35,GRP_uhuwufd,0,CNT_mvqqmw,SUB_nrjsgty,WRD_gwikueno,0,0,0,1,TRA_kkzpfdtu,['Pest And Disease Management In Crops']
ID_SXV139,FAR_itzgifw,2025-05-06,Female,Manual,Above 35,GRP_uhuwufd,0,CNT_mvqqmw,SUB_nrjsgty,WRD_gwikueno,0,0,0,1,TRA_kkzpfdtu,['Pest And Disease Management In Crops']
ID_505B3Y,FAR_chwlwmi,2025-05-06,Female,Manual,Above 35,GRP_zcxyoiu,0,CNT_yljqnl,SUB_jchavji,WRD_kmaqgnin,0,0,0,1,TRA_suiifsur,['Pest And Disease Management In Crops']
ID_28I4UO,FAR_chwlwmi,2025-05-06,Female,Manual,Above 35,GRP_fiikqnr,0,CNT_yljqnl,SUB_jchavji,WRD_kmaqgnin,0,0,0,1,TRA_suiifsur,['Clean Energy With Sistema Biogas']
ID_P0MVZS,FAR_oktcmup,2025-05-06,Female,Manual,Above 35,GRP_dkdqoml,0,CNT_yljqnl,SUB_jchavji,WRD_kmaqgnin,0,0,0,1,TRA_suiifsur,['Weed Management In Crop']
ID_7EXWPT,FAR_aixpkpt,2025-05-06,Male,Ussd,Above 35,GRP_uhuwufd,0,CNT_mvqqmw,SUB_nrjsgty,WRD_gwikueno,0,0,0,1,TRA_kkzpfdtu,['Pest And Disease Management In Crops']
ID_IYULZ3,FAR_lfldjtr,2025-05-06,Female,Manual,Above 35,GRP_gblquda,0,CNT_yljqnl,SUB_jchavji,WRD_kmaqgnin,0,0,0,1,TRA_suiifsur,['Clean Energy With Sistema Biogas']
ID_USX6Y5,FAR_gkzzoyi,2025-05-06,Female,Manual,Above 35,GRP_zcxyoiu,0,CNT_yljqnl,SUB_jchavji,WRD_kmaqgnin,0,0,0,1,TRA_suiifsur,['Pest And Disease Management In Crops']
ID_AC45O1,FAR_gkzzoyi,2025-05-06,Female,Manual,Above 35,GRP_fiikqnr,0,CNT_yljqnl,SUB_jchavji,WRD_kmaqgnin,0,0,0,1,TRA_suiifsur,['Clean Energy With Sistema Biogas']
ID_D6FYJ3,FAR_ersqgjo,2025-05-06,Female,Manual,Above 35,GRP_dkdqoml,0,CNT_yljqnl,SUB_jchavji,WRD_kmaqgnin,0,0,0,1,TRA_suiifsur,['Pest And Disease Management In Crops']
ID_V2P9MJ,FAR_ersqgjo,2025-05-06,Female,Manual,Above 35,GRP_dkdqoml,0,CNT_yljqnl,SUB_jchavji,WRD_kmaqgnin,0,0,0,1,TRA_suiifsur,['Weed Management In Crop']
ID_8AQSGU,FAR_qalksxl,2025-05-06,Female,Ussd,Below 35,GRP_iaoeljc,1,CNT_fhdsoy,SUB_vnahfhi,WRD_zfscqotw,0,0,0,1,TRA_rkvyofbh,['Pest And Disease Management In Crops']
ID_5IB4MU,FAR_qalksxl,2025-05-06,Female,Ussd,Below 35,GRP_iaoeljc,1,CNT_fhdsoy,SUB_vnahfhi,WRD_zfscqotw,0,0,0,1,TRA_rkvyofbh,['Successfull Breeding With Crv']
ID_V6KYGP,FAR_qalksxl,2025-05-06,Female,Ussd,Below 35,GRP_iaoeljc,1,CNT_fhdsoy,SUB_vnahfhi,WRD_zfscqotw,0,0,0,1,TRA_rkvyofbh,['Importance Of Vaccinations And Record']
ID_6510P0,FAR_qalksxl,2025-05-06,Female,Ussd,Below 35,GRP_iaoeljc,1,CNT_fhdsoy,SUB_vnahfhi,WRD_zfscqotw,0,0,0,1,TRA_rkvyofbh,['Weed Management In Crop']
ID_43CT41,FAR_bccvlel,2025-05-06,Female,Ussd,Above 35,GRP_hrsofpc,0,CNT_yljqnl,SUB_jchavji,WRD_mymgodzd,0,0,0,1,TRA_suiifsur,['Clean Energy With Sistema Biogas']
ID_QCQYP0,FAR_bccvlel,2025-05-06,Female,Ussd,Above 35,GRP_jsxzvxw,0,CNT_yljqnl,SUB_jchavji,WRD_mymgodzd,0,0,0,1,TRA_suiifsur,['Pest And Disease Management In Crops']
ID_0FAR11,FAR_bccvlel,2025-05-06,Female,Ussd,Above 35,GRP_hrsofpc,0,CNT_yljqnl,SUB_jchavji,WRD_mymgodzd,0,0,0,1,TRA_suiifsur,['Weed Management In Crop']
ID_LZ22J4,FAR_tnzsllg,2025-05-06,Female,Manual,Above 35,GRP_gblquda,0,CNT_yljqnl,SUB_jchavji,WRD_kmaqgnin,0,0,0,1,TRA_suiifsur,['Clean Energy With Sistema Biogas']
ID_4E9KVE,FAR_tnzsllg,2025-05-06,Female,Manual,Above 35,GRP_gblquda,0,CNT_yljqnl,SUB_jchavji,WRD_kmaqgnin,0,0,0,1,TRA_suiifsur,['Weed Management In Crop']
ID_82T3WZ,FAR_yzqxthi,2025-05-06,Female,Manual,Above 35,GRP_dkdqoml,0,CNT_yljqnl,SUB_jchavji,WRD_kmaqgnin,0,0,0,1,TRA_suiifsur,['Pest And Disease Management In Crops']
ID_Z8R0DA,FAR_yzqxthi,2025-05-06,Female,Manual,Above 35,GRP_dkdqoml,0,CNT_yljqnl,SUB_jchavji,WRD_kmaqgnin,0,0,0,1,TRA_suiifsur,['Weed Management In Crop']
ID_DVRCQS,FAR_keceemw,2025-05-06,Female,Manual,Above 35,GRP_dkdqoml,0,CNT_yljqnl,SUB_jchavji,WRD_kmaqgnin,0,0,0,1,TRA_suiifsur,['Pest And Disease Management In Crops']
ID_JJMHJV,FAR_keceemw,2025-05-06,Female,Manual,Above 35,GRP_dkdqoml,0,CNT_yljqnl,SUB_jchavji,WRD_kmaqgnin,0,0,0,1,TRA_suiifsur,['Weed Management In Crop']
ID_D1VOR2,FAR_jlqummk,2025-05-06,Female,Manual,Above 35,GRP_wedvizg,0,CNT_yljqnl,SUB_jchavji,WRD_kmaqgnin,0,0,0,1,TRA_suiifsur,['Pest And Disease Management In Crops']
ID_KZC9LW,FAR_wopdgky,2025-05-06,Female,Manual,Above 35,GRP_dkdqoml,0,CNT_yljqnl,SUB_jchavji,WRD_kmaqgnin,0,0,0,1,TRA_suiifsur,['Weed Management In Crop']
ID_QXHBQF,FAR_ihtxast,2025-05-06,Female,Manual,Above 35,GRP_dkdqoml,0,CNT_yljqnl,SUB_jchavji,WRD_kmaqgnin,0,0,0,1,TRA_suiifsur,['Pest And Disease Management In Crops']
ID_K1O7HF,FAR_ihtxast,2025-05-06,Female,Manual,Above 35,GRP_dkdqoml,0,CNT_yljqnl,SUB_jchavji,WRD_kmaqgnin,0,0,0,1,TRA_suiifsur,['Weed Management In Crop']
ID_DQE5RL,FAR_nppwuxf,2025-05-06,Female,Manual,Above 35,GRP_wedvizg,0,CNT_yljqnl,SUB_jchavji,WRD_kmaqgnin,0,0,0,1,TRA_suiifsur,['Pest And Disease Management In Crops']
ID_V2HWSA,FAR_gxostxn,2025-05-06,Female,Manual,Above 35,GRP_dkdqoml,0,CNT_yljqnl,SUB_jchavji,WRD_kmaqgnin,0,0,0,1,TRA_suiifsur,['Pest And Disease Management In Crops']
ID_KB3MPV,FAR_gxostxn,2025-05-06,Female,Manual,Above 35,GRP_dkdqoml,0,CNT_yljqnl,SUB_jchavji,WRD_kmaqgnin,0,0,0,1,TRA_suiifsur,['Weed Management In Crop']
ID_BO8LET,FAR_etipmum,2025-05-06,Male,Ussd,Above 35,GRP_uhuwufd,0,CNT_mvqqmw,SUB_nrjsgty,WRD_gwikueno,0,0,0,1,TRA_kkzpfdtu,['Pest And Disease Management In Crops']
ID_NALHL1,FAR_angqzab,2025-05-06,Female,Manual,Above 35,GRP_wedvizg,0,CNT_yljqnl,SUB_jchavji,WRD_kmaqgnin,0,0,0,1,TRA_suiifsur,['Pest And Disease Management In Crops']
ID_AYBF5F,FAR_kbaywvo,2025-05-06,Female,Manual,Above 35,GRP_dkdqoml,0,CNT_yljqnl,SUB_jchavji,WRD_kmaqgnin,0,0,0,1,TRA_suiifsur,['Pest And Disease Management In Crops']
ID_BWYC37,FAR_kbaywvo,2025-05-06,Female,Manual,Above 35,GRP_dkdqoml,0,CNT_yljqnl,SUB_jchavji,WRD_kmaqgnin,0,0,0,1,TRA_suiifsur,['Weed Management In Crop']
ID_92U5JS,FAR_pmeuckr,2025-05-06,Female,Manual,Above 35,GRP_wedvizg,0,CNT_yljqnl,SUB_jchavji,WRD_kmaqgnin,0,0,0,1,TRA_suiifsur,['Pest And Disease Management In Crops']
ID_31YXBO,FAR_jtpilxp,2025-05-06,Male,Ussd,Above 35,GRP_uhuwufd,0,CNT_mvqqmw,SUB_nrjsgty,WRD_gwikueno,0,0,0,1,TRA_kkzpfdtu,['Pest And Disease Management In Crops']
ID_3APAQ3,FAR_priyxer,2025-05-06,Female,Manual,Above 35,GRP_dkdqoml,0,CNT_yljqnl,SUB_jchavji,WRD_kmaqgnin,0,0,0,1,TRA_suiifsur,['Weed Management In Crop']
ID_U947IY,FAR_ujkksyb,2025-05-06,Female,Manual,Above 35,GRP_wedvizg,0,CNT_yljqnl,SUB_jchavji,WRD_kmaqgnin,0,0,0,1,TRA_suiifsur,['Pest And Disease Management In Crops']
ID_JRLO4G,FAR_enzwpor,2025-05-06,Female,Ussd,Below 35,GRP_wdrhrqo,0,CNT_vvuukv,SUB_pvhpxyl,WRD_oqksptot,0,0,0,1,TRA_gertumxc,['Successfull Breeding With Crv']
ID_Z18TAB,FAR_enzwpor,2025-05-06,Female,Ussd,Below 35,GRP_wdrhrqo,0,CNT_vvuukv,SUB_pvhpxyl,WRD_oqksptot,0,0,0,1,TRA_gertumxc,['Pest And Disease Management In Crops']
ID_1TWSBA,FAR_enzwpor,2025-05-06,Female,Ussd,Below 35,GRP_wdrhrqo,0,CNT_vvuukv,SUB_pvhpxyl,WRD_oqksptot,0,0,0,1,TRA_gertumxc,['Weed Management In Crop']
ID_IJC7MI,FAR_tphwgxx,2025-05-06,Female,Manual,Above 35,GRP_wnapfuo,0,CNT_yljqnl,SUB_jchavji,WRD_mymgodzd,0,0,0,1,TRA_suiifsur,['Pest And Disease Management In Crops']
ID_7ZZCUU,FAR_tphwgxx,2025-05-06,Female,Manual,Above 35,GRP_wnapfuo,0,CNT_yljqnl,SUB_jchavji,WRD_mymgodzd,0,0,0,1,TRA_suiifsur,['Weed Management In Crop']
ID_0HMITP,FAR_yflovql,2025-05-06,Male,Manual,Above 35,GRP_uhuwufd,0,CNT_mvqqmw,SUB_nrjsgty,WRD_gwikueno,0,0,0,1,TRA_kkzpfdtu,['Pest And Disease Management In Crops']
ID_J31CZJ,FAR_sfnflwg,2025-05-06,Female,Manual,Above 35,GRP_gblquda,0,CNT_yljqnl,SUB_jchavji,WRD_kmaqgnin,0,0,0,1,TRA_suiifsur,['Clean Energy With Sistema Biogas']
ID_SWPKX7,FAR_sfnflwg,2025-05-06,Female,Manual,Above 35,GRP_gblquda,0,CNT_yljqnl,SUB_jchavji,WRD_kmaqgnin,0,0,0,1,TRA_suiifsur,['Weed Management In Crop']
ID_N7I2NG,FAR_hwbjonl,2025-05-06,Female,Manual,Above 35,GRP_gblquda,0,CNT_yljqnl,SUB_jchavji,WRD_kmaqgnin,0,0,0,1,TRA_suiifsur,['Clean Energy With Sistema Biogas']
ID_I9KWXK,FAR_dpnnisd,2025-05-06,Female,Ussd,Above 35,GRP_hrsofpc,0,CNT_yljqnl,SUB_jchavji,WRD_mymgodzd,0,0,0,1,TRA_suiifsur,['Clean Energy With Sistema Biogas']
ID_2FTHYB,FAR_dpnnisd,2025-05-06,Female,Ussd,Above 35,GRP_jsxzvxw,0,CNT_yljqnl,SUB_jchavji,WRD_mymgodzd,0,0,0,1,TRA_suiifsur,['Pest And Disease Management In Crops']
ID_HKT2F4,FAR_dpnnisd,2025-05-06,Female,Ussd,Above 35,GRP_hrsofpc,0,CNT_yljqnl,SUB_jchavji,WRD_mymgodzd,0,0,0,1,TRA_suiifsur,['Weed Management In Crop']
ID_CFD633,FAR_giiuzpx,2025-05-06,Female,Manual,Above 35,GRP_wedvizg,0,CNT_yljqnl,SUB_jchavji,WRD_kmaqgnin,0,0,0,1,TRA_suiifsur,['Pest And Disease Management In Crops']
ID_49B6IG,FAR_ssgmbxu,2025-05-06,Female,Manual,Above 35,GRP_uhuwufd,0,CNT_mvqqmw,SUB_nrjsgty,WRD_gwikueno,0,0,0,1,TRA_kkzpfdtu,['Pest And Disease Management In Crops']
ID_3I751B,FAR_pfdokde,2025-05-06,Male,Ussd,Above 35,GRP_iaoeljc,1,CNT_fhdsoy,SUB_vnahfhi,WRD_zfscqotw,0,0,0,1,TRA_rkvyofbh,['Pest And Disease Management In Crops']
ID_OZI3MU,FAR_pfdokde,2025-05-06,Male,Ussd,Above 35,GRP_iaoeljc,1,CNT_fhdsoy,SUB_vnahfhi,WRD_zfscqotw,0,0,0,1,TRA_rkvyofbh,['Successfull Breeding With Crv']
ID_95KIX9,FAR_pfdokde,2025-05-06,Male,Ussd,Above 35,GRP_iaoeljc,1,CNT_fhdsoy,SUB_vnahfhi,WRD_zfscqotw,0,0,0,1,TRA_rkvyofbh,['Importance Of Vaccinations And Record']
ID_YMED1G,FAR_pfdokde,2025-05-06,Male,Ussd,Above 35,GRP_iaoeljc,1,CNT_fhdsoy,SUB_vnahfhi,WRD_zfscqotw,0,0,0,1,TRA_rkvyofbh,['Weed Management In Crop']
ID_5XOK9Z,FAR_xcrhjxr,2025-05-06,Female,Ussd,Above 35,GRP_iaoeljc,1,CNT_fhdsoy,SUB_vnahfhi,WRD_zfscqotw,0,0,0,1,TRA_rkvyofbh,['Pest And Disease Management In Crops']
ID_0434CT,FAR_xcrhjxr,2025-05-06,Female,Ussd,Above 35,GRP_iaoeljc,1,CNT_fhdsoy,SUB_vnahfhi,WRD_zfscqotw,0,0,0,1,TRA_rkvyofbh,['Successfull Breeding With Crv']
ID_WL2QPX,FAR_xcrhjxr,2025-05-06,Female,Ussd,Above 35,GRP_iaoeljc,1,CNT_fhdsoy,SUB_vnahfhi,WRD_zfscqotw,0,0,0,1,TRA_rkvyofbh,['Importance Of Vaccinations And Record']
ID_T76YIP,FAR_xcrhjxr,2025-05-06,Female,Ussd,Above 35,GRP_iaoeljc,1,CNT_fhdsoy,SUB_vnahfhi,WRD_zfscqotw,0,0,0,1,TRA_rkvyofbh,['Weed Management In Crop']
ID_BLZGV4,FAR_boqzqjr,2025-05-06,Female,Ussd,Above 35,GRP_gblquda,0,CNT_yljqnl,SUB_jchavji,WRD_kmaqgnin,0,0,0,1,TRA_suiifsur,['Clean Energy With Sistema Biogas']
ID_EMLABU,FAR_boqzqjr,2025-05-06,Female,Ussd,Above 35,GRP_gblquda,0,CNT_yljqnl,SUB_jchavji,WRD_kmaqgnin,0,0,0,1,TRA_suiifsur,['Pest And Disease Management In Crops']
ID_BAZRBT,FAR_boqzqjr,2025-05-06,Female,Ussd,Above 35,GRP_gblquda,0,CNT_yljqnl,SUB_jchavji,WRD_kmaqgnin,0,0,0,1,TRA_suiifsur,['Weed Management In Crop']
ID_CREL58,FAR_eoonzfp,2025-05-06,Female,Ussd,Above 35,GRP_iaoeljc,1,CNT_fhdsoy,SUB_vnahfhi,WRD_zfscqotw,0,0,0,1,TRA_rkvyofbh,['Pest And Disease Management In Crops']
ID_7J3GA6,FAR_eoonzfp,2025-05-06,Female,Ussd,Above 35,GRP_iaoeljc,1,CNT_fhdsoy,SUB_vnahfhi,WRD_zfscqotw,0,0,0,1,TRA_rkvyofbh,['Successfull Breeding With Crv']
ID_A8HSZY,FAR_eoonzfp,2025-05-06,Female,Ussd,Above 35,GRP_iaoeljc,1,CNT_fhdsoy,SUB_vnahfhi,WRD_zfscqotw,0,0,0,1,TRA_rkvyofbh,['Importance Of Vaccinations And Record']
ID_SK3MDH,FAR_eoonzfp,2025-05-06,Female,Ussd,Above 35,GRP_iaoeljc,1,CNT_fhdsoy,SUB_vnahfhi,WRD_zfscqotw,0,0,0,1,TRA_rkvyofbh,['Weed Management In Crop']
ID_F0A811,FAR_cmfergh,2025-05-06,Female,Ussd,Above 35,GRP_jsxzvxw,0,CNT_yljqnl,SUB_jchavji,WRD_mymgodzd,0,0,0,1,TRA_suiifsur,['Pest And Disease Management In Crops']
ID_QJCTOU,FAR_cmfergh,2025-05-06,Female,Ussd,Above 35,GRP_hrsofpc,0,CNT_yljqnl,SUB_jchavji,WRD_mymgodzd,0,0,0,1,TRA_suiifsur,['Clean Energy With Sistema Biogas']
ID_M54NN1,FAR_cmfergh,2025-05-06,Female,Ussd,Above 35,GRP_hrsofpc,0,CNT_yljqnl,SUB_jchavji,WRD_mymgodzd,0,0,0,1,TRA_suiifsur,['Weed Management In Crop']
ID_JW8MNJ,FAR_mmvjthp,2025-05-06,Female,Ussd,Above 35,GRP_alwstpj,1,CNT_fhdsoy,SUB_vnahfhi,WRD_zfscqotw,0,0,0,1,TRA_rkvyofbh,['Weed Management In Crop']
ID_3U5YON,FAR_mmvjthp,2025-05-06,Female,Ussd,Above 35,GRP_alwstpj,1,CNT_fhdsoy,SUB_vnahfhi,WRD_zfscqotw,0,0,0,1,TRA_rkvyofbh,['Pest And Disease Management In Crops']
ID_19X7Q7,FAR_mmvjthp,2025-05-06,Female,Ussd,Above 35,GRP_alwstpj,1,CNT_fhdsoy,SUB_vnahfhi,WRD_zfscqotw,0,0,0,1,TRA_rkvyofbh,['Successfull Breeding With Crv']
ID_0L4MAH,FAR_mmvjthp,2025-05-06,Female,Ussd,Above 35,GRP_alwstpj,1,CNT_fhdsoy,SUB_vnahfhi,WRD_zfscqotw,0,0,0,1,TRA_rkvyofbh,['Importance Of Vaccinations And Record']
ID_2S1GD1,FAR_seupmrf,2025-05-06,Male,Ussd,Above 35,GRP_uhuwufd,0,CNT_mvqqmw,SUB_nrjsgty,WRD_gwikueno,0,0,0,1,TRA_kkzpfdtu,['Pest And Disease Management In Crops']
ID_91JJEC,FAR_qumwcnc,2025-05-06,Female,Manual,Above 35,GRP_gblquda,0,CNT_yljqnl,SUB_jchavji,WRD_kmaqgnin,0,0,0,1,TRA_suiifsur,['Clean Energy With Sistema Biogas']
ID_SS250P,FAR_nytugwm,2025-05-06,Female,Manual,Above 35,GRP_dkdqoml,0,CNT_yljqnl,SUB_jchavji,WRD_kmaqgnin,0,0,0,1,TRA_suiifsur,['Pest And Disease Management In Crops']
ID_E10GPY,FAR_nytugwm,2025-05-06,Female,Manual,Above 35,GRP_dkdqoml,0,CNT_yljqnl,SUB_jchavji,WRD_kmaqgnin,0,0,0,1,TRA_suiifsur,['Weed Management In Crop']
ID_JM2LVR,FAR_qumwcnc,2025-05-06,Female,Manual,Above 35,GRP_gblquda,0,CNT_yljqnl,SUB_jchavji,WRD_kmaqgnin,0,0,0,1,TRA_suiifsur,['Clean Energy With Sistema Biogas']
ID_OBLS4Y,FAR_aqkndhm,2025-05-06,Female,Ussd,Above 35,GRP_zcxyoiu,0,CNT_yljqnl,SUB_jchavji,WRD_kmaqgnin,0,0,0,1,TRA_suiifsur,['Pest And Disease Management In Crops']
ID_L1TO0C,FAR_quilyyg,2025-05-06,Female,Manual,Above 35,GRP_jsxzvxw,0,CNT_yljqnl,SUB_jchavji,WRD_mymgodzd,0,0,0,1,TRA_suiifsur,['Pest And Disease Management In Crops']
ID_V0O7UV,FAR_quilyyg,2025-05-06,Female,Ussd,Above 35,GRP_hrsofpc,0,CNT_yljqnl,SUB_jchavji,WRD_mymgodzd,0,0,0,1,TRA_suiifsur,['Clean Energy With Sistema Biogas']
ID_35S3NW,FAR_quilyyg,2025-05-06,Female,Ussd,Above 35,GRP_hrsofpc,0,CNT_yljqnl,SUB_jchavji,WRD_mymgodzd,0,0,0,1,TRA_suiifsur,['Weed Management In Crop']
